what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282840066
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1286282844691
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1286282844706
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1286282844706
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1286282845019
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1286282845019
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1286282845238
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286282849988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282855316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282855316
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282855425
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282856863
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282863144
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286282865488
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282869097
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286282870284
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282871503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286282877409
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282878222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282878925
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282878925
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282879034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282882738
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282884644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282884644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282884753
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282890206
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286282898144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282908613
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282908613
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282908722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282927722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282933081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282933081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282933175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282947519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282949003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282949003
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282949128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286282951581
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282953206
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282970863
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282988941
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286282995550
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283004863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286283010488
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283011488
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286283012738
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283063472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283070831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283203206
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286283218253
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283219628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286283224675
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286283232909
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286283257503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286283262363
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283277784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283277941
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283291003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283325988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283329863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283329956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283354925
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283363409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283363503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283374925
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283376613
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283382363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286283388488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283432519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283433394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283453284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283453456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283470738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283470738
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283470831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283482081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283512238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283512238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283512394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283543722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283549222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283550378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283604909
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283605238
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283605550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283605941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283606269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283606628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283606941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283607566
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286283607769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283612284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283612284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283612378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283613034
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286283658394
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283661878
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283661878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283661988
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283672644
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283673909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283679894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283705284
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283709488
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286283714191
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286283716550
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283723425
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283723425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283723503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283750941
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283754456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283754456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283754581
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283768956
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283770581
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283773456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283779722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283787863
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283802394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283839378
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283841331
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283841331
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283841425
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283857753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283859675
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283859675
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283859753
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283887800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283889472
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286283920644
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283925347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286283931347
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283932409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286283933331
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286283987691
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286283988191
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286283997878
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286284002019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286284013237
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284015534
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284025581
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284035362
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284037940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284064018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284065268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284081189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284081189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284081268
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284092549
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284102049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284128876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284137345
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284146595
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284174516
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284211032
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284225797
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284229344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284237375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284291374
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284369484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284377952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284378124
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284388077
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284394156
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284443140
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284444812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284445031
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284450827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284456093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284460124
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284461109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284462577
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286284464031
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284468843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284479218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284479234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284479327
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284492577
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284495374
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284497609
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284501593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286284529437
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284530202
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286284531749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284570468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284571984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284572093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284573077
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286284573843
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284579031
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286284607702
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284611859
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284611937
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284615843
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284627312
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284629937
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284641843
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284648671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284669562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284669952
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284670124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284670624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286284673796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286284674281
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284702249
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284710968
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284717234
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284747343
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284787624
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284818921
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284823765
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284825296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284849452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284850765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284850874
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284851874
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286284852406
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1286284860171
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284865437
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284874999
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284876702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284876890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284879093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284880015
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286284881312
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286284893906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286284911546
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284929609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286284929718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286284965671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286284992593
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286285017749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286285030624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286285030624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286285030703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286285086703
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286285095187
