what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286285956392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286285958236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286285967954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286285968954
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286285969454
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286023486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286054392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286055376
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286056017
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286059204
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286060829
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286069017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286081986
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286083095
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286083689
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286090579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286095736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286097095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286100079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286102470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286103517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286104986
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286105720
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286109376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286114767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286117814
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286120923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286286127548
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286130001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286144704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286145814
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286146454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286167923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286173095
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286175220
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286194173
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286218032
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286220595
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286222314
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286223095
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286223626
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286228986
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286235689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286236595
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286237439
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286261470
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286264204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286265079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286282657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286283564
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286284611
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286295720
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286286302689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286305923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286286310907
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286314329
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286286324611
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286327126
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286329892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286330861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286330939
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286332220
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286333236
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286340017
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286344626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286351923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286352814
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286353454
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286373814
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286383017
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286385173
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286391423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286396470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286396470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286396548
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286410923
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286413939
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286419657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286504876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286505814
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286507298
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286519970
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286530189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286532079
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286532923
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286545454
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286559501
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286561314
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286574017
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286580939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286594876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286595814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286597611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286598798
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286599407
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286630970
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286645439
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286646767
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286647173
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286652064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286661798
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286662861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286686986
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286286696236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286698751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286701486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286704579
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286705611
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286707126
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286715720
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286286721611
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286728392
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286741736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286744189
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286745814
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286748892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286760282
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286761157
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286761595
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286765861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286776220
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286777423
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286777892
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286795439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286797751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286798251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286799626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286800689
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286801064
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286814407
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286851470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286852548
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286853032
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286857204
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286892579
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.eof",1286286910392
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286912798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286286916251
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286286921486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286924767
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286926564
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286927189
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286961861
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286968157
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286286971314
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286975751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286286976532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286978204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286979548
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286286979923
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286286982282
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287083392
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286287084657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286287089001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287120267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287120423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287135251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287135251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287135361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287147079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287155845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287160189
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286287235814
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286287238642
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286287266439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287267673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287267861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287288064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286287289564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286287295939
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1286287299126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286287310251
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287312142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287312782
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287313157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287313579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287313923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287314173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287314376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287315861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287316095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287316407
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287316642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287316892
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287317095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287317298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287317501
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287317720
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287317923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287318111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287318345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287318548
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287318751
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287318970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287319204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287319392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287319689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287319907
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286287320189
