what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1287495843315
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1287495843596
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1287495844158
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1287495844205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495844565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287495844596
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1287495844721
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1287495844721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495847487
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495854034
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1287495854830
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495854862
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495854940
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1287495855315
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287495856362
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495858143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495865659
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495865752
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495865815
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287495866924
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495869034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495872237
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495872315
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495872378
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287495874175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495876440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495882768
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495882847
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495882909
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287495888690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495891112
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495892190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495892222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287495892237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495895472
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495898909
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495898972
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495899034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495901456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495912269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495915050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495945113
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287495949629
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1287495950567
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495951504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495955879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495960864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287495962957
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495963973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495965020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495971239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287495973020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495973723
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495973723
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495973817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495979458
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287495980708
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287495983036
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287495986364
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496009114
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496013224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496019630
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496019708
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496019755
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287496022130
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1287496023833
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1287496024177
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1287496024193
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1287496024208
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1287496024271
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496025115
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496025240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496025349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496027036
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1287496027396
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1287496027396
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496034052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496051552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496052084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496052084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496052787
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496052865
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496082693
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496139163
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496150538
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1287496157944
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1287496186898
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1287496187414
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496193898
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496194054
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496194101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287496198086
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496200226
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287496203757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496217883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496275196
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496276086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496277383
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1287496277399
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496277415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496286149
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287496286352
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1287496287571
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1287666054257
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1287666054257
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1287666054257
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1287666054257
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1287666054272
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1287666054272
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1287666054272
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1287666054272
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1287666054272
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1287666054272
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1287666054272
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1287666054272
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1287666054272
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1287666054272
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1287666054272
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1287666054272
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1287666054272
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1287666054272
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1287666054272
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1287666054272
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1287666054272
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1287666054272
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1287666054272
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1287666054272
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1287666054272
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1287666054272
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1287666054272
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1287666054272
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1287666054272
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1287666054272
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1287666054491
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1287666054491
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1287666054491
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1287666054491
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1287666054491
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1287666054491
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1287666054491
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1287666054491
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1287666054491
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1287666054491
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1287666054491
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1287666054491
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1287666054491
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1287666054491
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1287666054491
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1287666054491
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1287666054491
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1287666054491
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1287666054491
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1287666054491
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1287666054491
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1287666054491
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1287666054491
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1287666054491
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1287666054491
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1287666054507
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1287666054507
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1287666054507
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1287666054507
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1287666054507
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1287666054507
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1287666054507
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1287666054507
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1287666054507
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1287666054507
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1287666054507
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1287666054507
os,sysinfo,,,"win32",1287666054507
arch,sysinfo,,,"x86",1287666054507
ws,sysinfo,,,"win32",1287666054507
locale,sysinfo,,,"en_US",1287666054507
processors,sysinfo,,,"2",1287666054507
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1287666054507
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1287666054507
java.specification.name,sysinfo,,,"Java Platform API Specification",1287666054507
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287666054507
java.specification.version,sysinfo,,,"1.6",1287666054507
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1287666054507
java.version,sysinfo,,,"1.6.0_21",1287666054507
java.vm.info,sysinfo,,,"mixed mode, sharing",1287666054507
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1287666054507
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1287666054507
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287666054507
java.vm.specification.version,sysinfo,,,"1.0",1287666054507
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1287666054507
java.vm.version,sysinfo,,,"17.0-b17",1287666054507
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1287666055116
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1287666055804
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1287666056101
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1287666056116
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1287666056273
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1287666057023
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1287666057023
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1287666057226
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1287666057288
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1287666057585
